   mwg14_2015   | kod_pocztowy |      nazwa_miejsc      | kod_miejsc |   nazwa_cz_miejsc   | kod_cz_miejsc | kod_gminy | kod_gminy_distr |   nazwa_woj   |  nazwa_pow  |      nazwa_gmi      | segment_gminy 
 12190123959404 | 32-020       | PRZEBIECZANY           | 0315175    |                     |               | 1219012   | 1219012         | MAŁOPOLSKIE   | WIELICKI    | BISKUPICE           | A2
 12190123959801 | 32-020       | SUŁÓW                  | 0315318    |                     |               | 1219012   | 1219012         | MAŁOPOLSKIE   | WIELICKI    | BISKUPICE           | A2
 12190123959604 | 32-020       | SZCZYGŁÓW              | 0315376    |                     |               | 1219012   | 1219012         | MAŁOPOLSKIE   | WIELICKI    | BISKUPICE           | A2
 12190123959705 | 32-020       | SZCZYGŁÓW              | 0315376    |                     |               | 1219012   | 1219012         | MAŁOPOLSKIE   | WIELICKI    | BISKUPICE           | A2
 12190123959702 | 32-020       | TRĄBKI                 | 0315420    |                     |               | 1219012   | 1219012         | MAŁOPOLSKIE   | WIELICKI    | BISKUPICE           | A2
 12190453972706 | 32-708       | DRWINIA                | 0317145    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12610393914602 | 31-763       | ZASTÓW                 | 0322778    |                     |               | 1261011   | 1261039         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-NOWA HUTA    | A1
 12060723969505 | 32-060       | LISZKI                 | 0325452    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969501 | 32-060       | LISZKI                 | 0325452    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969503 | 32-060       | LISZKI                 | 0325452    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969504 | 32-060       | LISZKI                 | 0325452    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969201 | 32-084       | MNIKÓW                 | 0325529    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969203 | 32-084       | MNIKÓW                 | 0325529    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969204 | 32-084       | MNIKÓW                 | 0325529    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969202 | 32-084       | MNIKÓW                 | 0325529    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969005 | 32-084       | MORAWICA               | 0325624    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969003 | 32-084       | MORAWICA               | 0325624    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969004 | 32-084       | MORAWICA               | 0325624    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969703 | 32-060       | PIEKARY                | 0325699    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969704 | 32-060       | PIEKARY                | 0325699    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969705 | 32-060       | PIEKARY                | 0325699    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969701 | 32-060       | PIEKARY                | 0325699    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969702 | 32-060       | PIEKARY                | 0325699    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969803 | 32-060       | RĄCZNA                 | 0325736    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969804 | 32-060       | RĄCZNA                 | 0325736    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969805 | 32-060       | RĄCZNA                 | 0325736    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12060723969901 | 32-060       | ŚCIEJOWICE             | 0325831    |                     |               | 1206072   | 1206072         | MAŁOPOLSKIE   | KRAKOWSKI   | LISZKI              | A2
 12061723985304 | 32-088       | MICHAŁOWICE            | 0326010    |                     |               | 1206172   | 1206172         | MAŁOPOLSKIE   | KRAKOWSKI   | ZIELONKI            | A2
 12060923970601 | 32-031       | BRZYCZYNA              | 0326470    |                     |               | 1206092   | 1206092         | MAŁOPOLSKIE   | KRAKOWSKI   | MOGILANY            | A2
 12060923970706 | 32-031       | BUKÓW                  | 0326530    |                     |               | 1206092   | 1206092         | MAŁOPOLSKIE   | KRAKOWSKI   | MOGILANY            | A2
 12060923970703 | 32-031       | CHOROWICE              | 0326575    |                     |               | 1206092   | 1206092         | MAŁOPOLSKIE   | KRAKOWSKI   | MOGILANY            | A2
 12060923970702 | 32-031       | CHOROWICE              | 0326575    |                     |               | 1206092   | 1206092         | MAŁOPOLSKIE   | KRAKOWSKI   | MOGILANY            | A2
 12190453972902 | 32-003       | ZAKRZÓW                | 0329504    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12061443980106 | 32-040       | ŚWIĄTNIKI GÓRNE        | 0337774    |                     |               | 1206144   | 1206144         | MAŁOPOLSKIE   | KRAKOWSKI   | ŚWIĄTNIKI GÓRNE     | A2
 12610293900212 | 31-267       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12060923970821 | 32-031       | MOGILANY               | 0327095    |                     |               | 1206092   | 1206092         | MAŁOPOLSKIE   | KRAKOWSKI   | MOGILANY            | A2
 12060923970822 | 32-031       | MOGILANY               | 0327095    |                     |               | 1206092   | 1206092         | MAŁOPOLSKIE   | KRAKOWSKI   | MOGILANY            | A2
 12190453972906 | 32-003       | OCHMANÓW               | 0328605    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972802 | 32-003       | PODŁĘŻE                | 0328686    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972805 | 32-003       | PODŁĘŻE                | 0328686    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972801 | 32-003       | PODŁĘŻE                | 0328686    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972806 | 32-003       | PODŁĘŻE                | 0328686    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453973202 | 32-005       | SŁOMIRÓG               | 0328781    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453973104 | 32-005       | STANIĄTKI              | 0328835    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453973004 | 32-005       | STANIĄTKI              | 0328835    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453973105 | 32-005       | STANIĄTKI              | 0328835    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453973001 | 32-005       | STANIĄTKI              | 0328835    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453973101 | 32-005       | STANIĄTKI              | 0328835    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972403 | 32-007       | WOLA BATORSKA          | 0329020    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972401 | 32-007       | WOLA BATORSKA          | 0329020    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972503 | 32-007       | WOLA BATORSKA          | 0329020    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972501 | 32-007       | WOLA BATORSKA          | 0329020    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972502 | 32-007       | WOLA BATORSKA          | 0329020    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972402 | 32-007       | WOLA BATORSKA          | 0329020    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972702 | 32-007       | WOLA ZABIERZOWSKA      | 0329208    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972604 | 32-007       | WOLA ZABIERZOWSKA      | 0329208    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972701 | 32-007       | WOLA ZABIERZOWSKA      | 0329208    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972703 | 32-007       | WOLA ZABIERZOWSKA      | 0329208    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972704 | 32-007       | WOLA ZABIERZOWSKA      | 0329208    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972601 | 32-007       | ZABIERZÓW BOCHEŃSKI    | 0329303    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453973204 | 32-005       | ZAGÓRZE                | 0329384    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972904 | 32-003       | ZAKRZOWIEC             | 0329496    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12190453972903 | 32-003       | ZAKRZÓW                | 0329504    |                     |               | 1219045   | 1219045         | MAŁOPOLSKIE   | WIELICKI    | NIEPOŁOMICE         | A2
 12090623976201 | 32-447       | CZECHÓWKA              | 0333747    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623976301 | 32-406       | CZECHÓWKA              | 0333747    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623976304 | 32-406       | CZECHÓWKA              | 0333747    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623975902 | 32-447       | ŁYCZANKA               | 0333782    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623976002 | 32-447       | ŁYCZANKA               | 0333782    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623975901 | 32-447       | ŁYCZANKA               | 0333782    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623976202 | 32-447       | SIEPRAW                | 0333842    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623976105 | 32-447       | SIEPRAW                | 0333842    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623976206 | 32-447       | SIEPRAW                | 0333842    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623976106 | 32-447       | SIEPRAW                | 0333842    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623976101 | 32-447       | SIEPRAW                | 0333842    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623976103 | 32-447       | SIEPRAW                | 0333842    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623976107 | 32-447       | SIEPRAW                | 0333842    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623976403 | 32-406       | ZAKLICZYN              | 0333990    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623976405 | 32-406       | ZAKLICZYN              | 0333990    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12090623976406 | 32-406       | ZAKLICZYN              | 0333990    |                     |               | 1209062   | 1209062         | MAŁOPOLSKIE   | MYŚLENICKI  | SIEPRAW             | A2
 12061453979805 | 32-040       | OCHOJNO                | 0337550    |                     |               | 1206145   | 1206145         | MAŁOPOLSKIE   | KRAKOWSKI   | ŚWIĄTNIKI GÓRNE     | A2
